0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.78,7.34,19.63,27.1,28.53,32.31,37.56,51.05,71.95,90.1,138.4,139.4,180.8,168.2,184.6,175.9,185.5,282.2,299.2,309.3,274.2,301.0,311.3,336.2,346.6,356.0,365.1,361.8,367.3,370.8,372.0,364.2,353.0,340.3,345.3,351.9,343.1,324.9,234.8,175.4,182.2,161.8,145.9,127.2,115.6,105.1,101.9,94.3,94.1,82.3,65.14,53.75,37.6,21.67,9.16,1.49,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.46,2.46,2.29,4.32,9.42,13.6,14.21,20.38,36.62,41.96,42.61,90.8,127.1,125.4,127.4,242.7,194.2,151.0,199.5,220.9,218.2,222.5,157.0,177.8,216.6,156.5,158.4,301.7,235.1,168.7,179.8,156.8,260.4,203.0,163.5,184.9,324.8,243.2,152.9,110.3,113.5,133.7,150.4,120.0,112.5,101.6,98.7,110.4,92.3,121.0,42.8,31.4,19.58,10.58,3.84,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.21,3.8,8.16,13.01,21.8,44.6,56.84,65.87,73.12,79.1,86.4,97.9,147.3,177.7,290.6,249.8,228.5,178.4,293.5,338.2,335.1,338.1,284.0,204.8,259.0,341.1,328.1,342.1,360.3,353.2,357.8,335.0,347.4,339.9,237.6,166.2,160.2,188.2,195.3,189.0,232.6,229.8,205.0,239.7,140.2,105.3,92.7,76.62,68.15,52.44,42.86,38.0,30.54,19.81,12.5,4.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.81,4.7,10.44,14.04,9.35,7.55,9.95,11.74,6.43,7.45,12.29,12.2,11.13,30.16,70.63,101.0,115.0,140.5,165.1,311.2,243.4,86.7,109.0,154.8,180.6,65.46,65.99,221.5,255.5,206.2,156.8,77.22,48.95,50.0,127.9,207.4,374.9,379.7,328.9,311.3,284.6,252.8,171.7,129.9,54.96,160.6,167.3,167.8,198.6,120.1,17.22,54.69,32.99,19.08,9.2,3.06,0.27,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21,1.08,1.71,2.09,6.19,5.17,5.68,6.31,11.73,18.3,24.97,27.85,24.45,24.17,20.2,16.79,17.21,16.5,26.67,21.68,22.2,25.73,22.54,23.48,24.25,23.18,21.59,23.28,28.75,37.0,37.28,31.44,29.2,34.04,32.17,26.02,27.64,22.62,15.98,18.34,13.12,11.04,11.76,13.77,11.57,12.58,10.06,7.13,6.82,5.78,5.18,4.39,2.22,1.87,1.33,0.31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.38,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.68,0.74,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.06,0.07,0.01,0.01,0.01,0.28,0.05,0.51,0.4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.78,0.06,0.35,0.48,0.25,0.02,0.21,1.74,5.62,6.7,2.83,5.74,16.26,47.09,21.35,34.83,55.22,53.22,37.18,21.92,11.86,64.63,122.1,80.9,32.32,56.27,54.84,25.25,11.17,13.08,37.43,43.85,22.04,11.53,15.34,42.18,98.7,89.7,74.68,185.4,212.4,245.1,208.2,137.7,40.01,11.3,12.01,18.68,69.5,86.5,86.7,106.1,56.03,97.5,69.68,18.33,3.78,1.33,1.83,2.35,1.86,1.22,1.31,1.57,0.98,0.52,0.13,0.06,0.0,0.0,0.05,0.05,0.0,0.0,0.12,0.06,0.0,0.16,0.01,0.01,0.0,0.0,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.21,0.0,0.0,0.01,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.12,0.11,0.0,0.01,0.03,0.02,0.11,0.34,0.0,0.14,0.35,0.3,0.0,0.04,0.0,0.0,0.1,0.75,0.11,0.17,0.66,0.64,0.34,0.15,0.3,0.0,0.03,0.51,0.25,0.05,0.13,0.11,0.96,1.38,7.17,12.58,21.39,35.4,36.81,38.23,68.23,59.42,116.6,228.1,268.0,262.8,308.8,389.0,92.6,50.97,63.7,159.0,200.2,285.2,239.8,274.9,226.3,222.2,229.0,149.8,16.21,99.3,36.98,30.7,45.59,60.95,136.6,148.1,56.43,27.62,11.42,6.18,6.15,11.9,18.65,14.56,20.54,47.64,125.8,79.63,7.62,3.56,11.53,23.26,20.07,10.71,8.02,9.68,4.87,1.6,0.01,0.0,0.01,0.0,0.03,0.21,0.0,0.0,0.01,0.4,0.16,0.21,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2,0.16,0.0,0.01
0.15,0.25,0.01,0.47,0.24,0.26,0.49,0.36,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.18,0.22,0.02,0.44,0.74,6.31,12.36,5.45,4.93,12.03,26.46,28.81,23.83,26.47,34.99,33.36,47.72,58.97,77.66,77.56,89.3,122.4,147.5,153.6,223.2,195.0,160.3,180.4,171.9,150.7,142.9,126.3,127.0,116.0,118.1,98.8,86.8,99.2,107.6,78.12,59.3,60.8,66.55,83.9,79.88,84.8,99.4,82.7,48.2,43.09,23.11,19.25,14.86,13.87,10.89,4.02,3.31,1.51,0.07,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.07,0.1,0.08,0.14,0.03,0.62,0.41,0.44,0.31,0.02,0.01,0.15,0.6,0.97,0.78,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,3.2,12.01,21.55,35.64,39.48,53.65,52.52,88.9,117.1,108.1,158.1,125.3,127.6,264.8,293.8,266.3,310.9,327.6,439.8,426.7,412.4,431.3,438.0,444.2,461.3,391.2,438.8,454.3,480.7,457.8,410.4,365.4,395.0,429.7,443.3,365.1,120.3,288.0,390.9,278.3,235.1,293.6,282.3,211.8,164.1,184.2,291.2,227.7,184.2,178.5,119.9,42.5,35.17,29.75,19.19,12.51,1.85,0.03,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.66,4.88,9.05,10.79,17.27,22.37,33.98,44.97,63.15,70.13,77.38,47.56,38.64,71.25,73.44,62.83,80.1,92.4,120.6,117.9,180.9,176.6,170.1,113.1,123.0,140.1,184.5,229.3,173.9,459.0,470.6,463.9,455.7,449.5,439.8,430.0,415.4,397.3,420.8,246.1,193.3,383.7,350.0,302.2,216.1,235.1,234.6,213.9,202.1,185.2,91.1,52.87,67.66,28.51,15.59,8.73,4.82,1.52,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.62,9.46,15.71,21.95,26.85,32.66,37.75,41.71,59.0,192.4,235.6,257.4,282.5,306.4,325.1,343.3,361.1,375.8,391.1,405.9,419.3,430.9,443.2,452.7,460.9,464.1,468.4,468.5,470.4,470.8,470.0,465.9,467.3,452.1,440.6,429.6,416.6,401.7,383.3,369.8,405.2,433.1,327.1,317.2,258.1,163.1,183.6,211.3,209.2,115.6,70.05,60.8,53.2,36.71,24.76,16.94,5.24,1.51,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5,1.89,3.5,5.17,7.66,11.67,14.96,18.37,20.25,20.86,21.76,22.68,25.35,31.76,35.75,42.44,39.81,25.88,36.1,53.83,69.94,86.3,95.2,96.5,83.1,73.11,52.26,53.94,56.97,62.88,59.88,53.84,45.74,56.78,62.5,60.5,67.75,57.73,61.25,70.55,73.39,84.8,109.3,111.3,93.6,84.2,78.17,77.58,73.35,56.79,44.94,24.57,13.94,8.32,6.0,3.77,1.73,0.47,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.65,1.69,3.71,8.05,12.25,17.3,22.73,27.55,30.07,36.12,42.43,51.15,56.94,64.64,69.48,85.1,95.8,92.8,106.2,123.9,131.4,135.8,151.7,167.1,163.2,163.8,181.4,205.8,213.9,207.0,211.2,226.6,223.1,214.0,220.6,218.0,222.3,251.0,248.4,207.2,200.5,183.5,179.5,147.7,137.5,110.0,100.2,81.5,60.9,45.23,33.32,24.39,19.14,14.46,9.55,5.43,2.48,1.05,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.12,2.83,4.32,7.29,15.0,19.1,24.4,29.62,41.99,50.94,43.51,40.72,37.14,50.23,52.3,60.57,65.31,66.69,56.42,72.34,118.2,101.8,82.2,83.9,81.2,104.9,89.8,63.41,53.92,50.3,68.45,68.32,57.4,40.72,65.98,60.16,47.69,45.96,35.93,21.99,26.11,20.99,25.94,26.22,23.41,23.52,52.86,41.58,32.18,33.53,18.56,14.73,14.4,15.38,8.75,5.6,1.6,0.1,0.0,0.0,0.0,0.01,0.1,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
